Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0267ffab583df7fc161d7cc8d4038205b7f45d6bf8913f849d30445cdce82344,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.283264,52.630353,On or near PARAGON PLACE,E01026824,Norwich 007C,Investigation complete; no suspect identified
db47d08a02c19fa81f57714f15550c775b491acdbd1ffec5cc5f75ac8965197b,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.734685,52.608143,On or near BERMONDSEY PLACE SOUTH,E01026598,Great Yarmouth 005D,Investigation complete; no suspect identified
31a1b3d474b96ee273e6ef89b6e1f7c90405be284bf93fe3e4cc940e349bbaab,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.295750,52.619690,On or near TRAFALGAR STREET,E01026853,Norwich 011B,Investigation complete; no suspect identified
0e906f56d36d6063f0a746c858008709e654291732ec8bfd4b8b8eaa6d1ff897,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.293672,52.648465,On or near ELM GROVE LANE,E01026843,Norwich 003C,Investigation complete; no suspect identified
81c1020b6ef94c819d6cde40d7a60c664eaec4bc9c69388fa96cb05ac75348eb,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.291457,52.620961,On or near Supermarket,E01026855,Norwich 011D,Investigation complete; no suspect identified
996cc71d3d82b5e1c1241312077bc0ac51df9ac451e4875a781c0da161bca941,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.290782,52.625350,On or near MALTHOUSE ROAD,E01026822,Norwich 007A,Investigation complete; no suspect identified
3cfe7b70d6cc7bdf597d1f3220a46accfdf18b0c4ac543ff34eb786a4726f3e3,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.740525,52.408870,On or near WILLIAMSON CRESCENT,E01026477,Breckland 017D,Investigation complete; no suspect identified
c8427ce69fe2b9935e56117337e699c60962e03a3f2ab4908a0318b8276da1e0,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.228985,52.487931,On or near MANOR ROAD,E01026940,South Norfolk 011F,Investigation complete; no suspect identified
230fc268601d1f9952d1a2536e922e4c290421f6647a99ded6f9d32e1fb0d85e,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.664404,52.565395,On or near PROVAN CRESCENT,E01026613,Great Yarmouth 012A,Investigation complete; no suspect identified
6e52b43de12619b86af714bf7deb249d83681039f3f7cd0ce6b3af88afc54932,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.728232,52.407446,On or near CAXTON WAY,E01026478,Breckland 017E,Investigation complete; no suspect identified
a7f2a5ed08868c8d05bac3103fb102e5ff87ac14c00dbece22a6f2e9d4b29437,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.302749,52.657844,On or near WARREN CLOSE,E01026543,Broadland 009D,Investigation complete; no suspect identified
33ebc24481a6f3dde921f7290c01570ec80da480af5e94a4f05f52ec7d4c38b9,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.298223,52.619360,On or near HOBART LANE,E01026816,Norwich 013A,Investigation complete; no suspect identified
0880dcc561db6fcdfa4cf3c679b91ee1367071ccd0d0fec333a17c9e567dd732,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.938486,52.679728,On or near ST WITHBURGA LANE,E01026425,Breckland 005A,Investigation complete; no suspect identified
ceb4611b3c9a98c05423e67d825fe39cb225f579f6d82a606a8cb656f3a0cb17,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.447674,52.774364,On or near LANGLEY ROAD,E01026710,King's Lynn and West Norfolk 005E,Investigation complete; no suspect identified
3b02d29deea88bed14184b0e74a63683a3c6cac190e6265758c103c346df3442,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.296103,52.625760,On or near ALL SAINTS STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
b7e71014c32f812bfbf2b74dfec1dbb502b2b645399c88cad9c3e7ad36d4160a,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.946537,52.674698,On or near YAXHAM ROAD,E01026426,Breckland 005B,Investigation complete; no suspect identified
f27fe10d48ec9323f8448a7f48608ac74ef427779b3f5ebafef42036d063ab7d,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.229293,52.609803,On or near ROUND HOUSE WAY,E01026882,South Norfolk 002B,Investigation complete; no suspect identified
0ab10f5bd0a0617b485837af26c987d1183c0d574e209ee644c54ef831742c7d,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.730864,52.598136,On or near QUEEN'S ROAD,E01026626,Great Yarmouth 006E,Investigation complete; no suspect identified
eaef62d0bd63548def825e3b6dbcdffded2d059a24aea6536634064dbe70583f,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.036620,52.661443,On or near FOLLY COURT,E01026479,Breckland 006A,Investigation complete; no suspect identified
e6afcd2f1b808b2b4b41b5fd4ea8a28d7efcb01eaea2d25e3f6f750ea80918e5,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.399663,52.746284,On or near ETHEL TERRACE,E01026700,King's Lynn and West Norfolk 011C,Investigation complete; no suspect identified
